paecilomyces;paecilomyces
dictyochaeta querna;dictyochaeta querna
verticordia monadelpha;verticordia monadelpha
cytospora corni;cytospora corni
panonychus citri;panonychus citri
dolerus (loderus) pratorum;dolerus (loderus) pratorum
heliconius elevatus;heliconius elevatus
meligethes erythropus;meligethes erythropus
isorhipis;isorhipis
phyllolyma maculata;phyllolyma maculata
eriophyllum;eriophyllum
pomatoschistus microps;pomatoschistus microps
batrachedrodes;batrachedrodes
hyporthodus niveatus;hyporthodus niveatus
carpocapsa;carpocapsa
bosmina;bosmina
parasola leiocephala;parasola leiocephala
orthotylus (melanotrichus) flavosparsus;orthotylus (melanotrichus) flavosparsus
littorina planaxis;littorina planaxis
neotragus moschatus;neotragus moschatus
delphyre rufiventris;delphyre rufiventris
pastinaca;pastinaca
emesis russula;emesis russula
calandra;calandra
siphonophorae;siphonophorae
colotis erone;colotis erone
nematoscelis megalops;nematoscelis megalops
argasidae;argasidae
miarus campanulae;miarus campanulae
guizotia abyssinica;guizotia abyssinica
phytomyza sedi;phytomyza sedi
pyrisitia nise;pyrisitia nise
puccinellia;puccinellia
polydesma umbricola;polydesma umbricola
polyscytalum hareae;polyscytalum hareae
ribes rubrum;ribes rubrum
abatus nimrodi;abatus nimrodi
camarops polysperma;camarops polysperma
papilio maackii;papilio maackii
hadraphe aprica;hadraphe aprica
gmelina arborea;gmelina arborea
macrocossus;macrocossus
glycaspis retrusa;glycaspis retrusa
hemigraphis reptans;hemigraphis reptans
mooreonuphis nebulosa;mooreonuphis nebulosa
scomber japonicus;scomber japonicus
buteo regalis;buteo regalis
homaemus parvulus;homaemus parvulus
passer;passer
albizia lebbekoides;albizia lebbekoides
mesopolobus fuscipes;mesopolobus fuscipes
poecilocapsus lineatus;poecilocapsus lineatus
metaxymorpha imitator;metaxymorpha imitator
strophanthus caudatus;strophanthus caudatus
cania striola;cania striola
plataea personaria;plataea personaria
coptotomus longulus;coptotomus longulus
bruchidius villosus;bruchidius villosus
singhiella;singhiella
lagopus lagopus;lagopus lagopus
pyrrhopyge;pyrrhopyge
mylothris chloris;mylothris chloris
cheilosia cynocephala;cheilosia cynocephala
celaenorrhinus leucocera;celaenorrhinus leucocera
ploettnera solidaginis;ploettnera solidaginis
cryphalus asperatus;cryphalus asperatus
tenthredo (zonuledo) amoena;tenthredo (zonuledo) amoena
ravenea;ravenea
trigonostemon;trigonostemon
hyposidra janiaria;hyposidra janiaria
schefflera decaphylla;schefflera decaphylla
spisula elliptica;spisula elliptica
musculus;musculus
parides eurimedes;parides eurimedes
heteropsyche poecilochroma;heteropsyche poecilochroma
cynoscion regalis;cynoscion regalis
collinsia greenei;collinsia greenei
eusarca;eusarca
phthonosema invenustaria;phthonosema invenustaria
typhula lutescens;typhula lutescens
anthomyza neglecta;anthomyza neglecta
dicliptera brachiata;dicliptera brachiata
coregonus hoyi;coregonus hoyi
peucaea aestivalis;peucaea aestivalis
perittia;perittia
mogulones asperifoliarum;mogulones asperifoliarum
gouldia cerina;gouldia cerina
cymopterus;cymopterus
prognathodes aya;prognathodes aya
orchestes (salius) fagi;orchestes (salius) fagi
mesodina hayi;mesodina hayi
portlandia intermedia;portlandia intermedia
triglochin;triglochin
labarrus lividus;labarrus lividus
acrodontis;acrodontis
chelonioidea;chelonioidea
gymnocanthus pistilliger;gymnocanthus pistilliger
anacolosa;anacolosa
turbo cailletii;turbo cailletii
lepiota griseovirens;lepiota griseovirens
cryptocephalus pusillus;cryptocephalus pusillus
newcastelia cephalantha;newcastelia cephalantha
galega;galega
hemichordata;hemichordata
choerocoris grossi;choerocoris grossi
succisa;succisa
tenagodus;tenagodus
ormocerus latus;ormocerus latus
fresna;fresna
chromatomyia lonicerae;chromatomyia lonicerae
chrysolepis;chrysolepis
bathyagonus nigripinnis;bathyagonus nigripinnis
xystophora pulveratella;xystophora pulveratella
janomima;janomima
cyamidae;cyamidae
stachytarpheta;stachytarpheta
castiarina andersoni;castiarina andersoni
rhopographus filicinus;rhopographus filicinus
setophaga palmarum;setophaga palmarum
cercopithecus ascanius;cercopithecus ascanius
caltoris philippina;caltoris philippina
puccinia violae;puccinia violae
beilschmiedia;beilschmiedia
castiarina straminea;castiarina straminea
triglops macellus;triglops macellus
phronima sedentaria;phronima sedentaria
ovis canadensis;ovis canadensis
haliotis cracherodii;haliotis cracherodii
rhyacionia duplana;rhyacionia duplana
opacelididii;opacelididii
plantago sempervirens;plantago sempervirens
astrotricha latifolia;astrotricha latifolia
dichomeris bilobella;dichomeris bilobella
belenois victoria;belenois victoria
rosmarinus officinalis;rosmarinus officinalis
mesocelis montana;mesocelis montana
nephtys picta;nephtys picta
bussea occidentalis;bussea occidentalis
aspidochirotacea;aspidochirotacea
janiridae;janiridae
passiflora subpeltata;passiflora subpeltata
niphargus aquilex;niphargus aquilex
salvelinus;salvelinus
euphaedra sarcoptera;euphaedra sarcoptera
dyschirus gibbipennis;dyschirus gibbipennis
urticina coriacea;urticina coriacea
aleurodicus dugesii;aleurodicus dugesii
carex filifolia;carex filifolia
junco hyemalis;junco hyemalis
oeneis philipi;oeneis philipi
pyrrhopyge aesculapus;pyrrhopyge aesculapus
epirrhoe sperryi;epirrhoe sperryi
astragalus glycyphyllos;astragalus glycyphyllos
synergus;synergus
pseudosquilla ciliata;pseudosquilla ciliata
astragalus armatus;astragalus armatus
gnomonia leptostyla;gnomonia leptostyla
anas fulvigula;anas fulvigula
aegiale hesperiaris;aegiale hesperiaris
cudoniella tenuispora;cudoniella tenuispora
cyclopterus;cyclopterus
neta patuxentica;neta patuxentica
lycodapus;lycodapus
physcaeneura panda;physcaeneura panda
kalmusia clivensis;kalmusia clivensis
echiniphimedia hodgsoni;echiniphimedia hodgsoni
crotalus oreganus;crotalus oreganus
ampelisca;ampelisca
intsia palembanica;intsia palembanica
coenobita;coenobita
arichanna melanaria;arichanna melanaria
melobasis naias;melobasis naias
cingilia catenaria;cingilia catenaria
coenonympha tullia;coenonympha tullia
ozarba aeria;ozarba aeria
jankowskia athleta;jankowskia athleta
ceratapion (acanephodus) onopordi;ceratapion (acanephodus) onopordi
alepisaurus;alepisaurus
foraminiferida;foraminiferida
crepidodera fulvicornis;crepidodera fulvicornis
attalea butyracea;attalea butyracea
castiarina dimidiata;castiarina dimidiata
hyposidra incomptaria;hyposidra incomptaria
meza meza;meza meza
propithecus edwardsi;propithecus edwardsi
torymus notatus;torymus notatus
lestrigonus;lestrigonus
cyclothone atraria;cyclothone atraria
diaporthe crustosa;diaporthe crustosa
chamaea;chamaea
cheromettia sumatrensis;cheromettia sumatrensis
lethriops furcifer;lethriops furcifer
euploea mulciber;euploea mulciber
organic;organic
gibbonsia montereyensis;gibbonsia montereyensis
lepisosteus oculatus;lepisosteus oculatus
vangueriopsis;vangueriopsis
photis;photis
manucomplanus;manucomplanus
ariosoma marginatum;ariosoma marginatum
heptamelus ochroleucus;heptamelus ochroleucus
aroga argutiola;aroga argutiola
polyphysia crassa;polyphysia crassa
psittacus erithacus;psittacus erithacus
santolina;santolina
lycia ursaria;lycia ursaria
umbra;umbra
setophaga fusca;setophaga fusca
salamis augustina;salamis augustina
basiliogeus prasinus;basiliogeus prasinus
polyura hebe;polyura hebe
saba senegalensis;saba senegalensis
sophora;sophora
isistius;isistius
cirsium eatonii;cirsium eatonii
paracoenia turbida;paracoenia turbida
colpophyllia natans;colpophyllia natans
mischoderus;mischoderus
rubus fruticosus agg.;rubus fruticosus agg.
camirus porosus;camirus porosus
ctenucha;ctenucha
limnephilus centralis;limnephilus centralis
exogone dispar;exogone dispar
neomorgania eucalypti;neomorgania eucalypti
callistosporium luteo-olivaceum;callistosporium luteo-olivaceum
phomatospora gelatinospora;phomatospora gelatinospora
amauris albimaculata;amauris albimaculata
psydrocerocops wisteriae;psydrocerocops wisteriae
dyschirus globulosus;dyschirus globulosus
bisporella citrina;bisporella citrina
surendra vivarna;surendra vivarna
cyphoma signatum;cyphoma signatum
scirtothrips pilbara;scirtothrips pilbara
megaderma lyra;megaderma lyra
erastria;erastria
fergusobia juliae;fergusobia juliae
trapezites symmomus;trapezites symmomus
cicindela punctulata;cicindela punctulata
charaxes affinis;charaxes affinis
anoncia conia;anoncia conia
melaleuca incana;melaleuca incana
gnaphalium americanum;gnaphalium americanum
chrysoritis pyroeis;chrysoritis pyroeis
pristiphora (micronematus) monogyniae;pristiphora (micronematus) monogyniae
verongula gigantea;verongula gigantea
rhynchozoon;rhynchozoon
androsace;androsace
derephysia (derephysia) foliacea;derephysia (derephysia) foliacea
aulagromyza fulvicornis;aulagromyza fulvicornis
elodea;elodea
amauromyza labiatarum;amauromyza labiatarum
setophaga petechia;setophaga petechia
colias phicomone;colias phicomone
lenticulina antarctica;lenticulina antarctica
entoloma rhodocylix;entoloma rhodocylix
narraga fasciolaria;narraga fasciolaria
gelechia;gelechia
juncus bufonius;juncus bufonius
scarus iseri;scarus iseri
macrocheles;macrocheles
micronycteris microtis;micronycteris microtis
sphenarches anisodactylus;sphenarches anisodactylus
zygosporium echinosporum;zygosporium echinosporum
phaomia;phaomia
aristolochia pallida;aristolochia pallida
cigaritis allardi;cigaritis allardi
belenois thysa;belenois thysa
paleacrita vernata;paleacrita vernata
astragalus canadensis;astragalus canadensis
mansonia africana;mansonia africana
glycaspis incomperta;glycaspis incomperta
cirsium douglasii;cirsium douglasii
quiscalus quiscula;quiscalus quiscula
peronospora trifoliorum;peronospora trifoliorum
pediobius;pediobius
amathusia phidippus;amathusia phidippus
camposporium hyalinum;camposporium hyalinum
peziza micropus;peziza micropus
guarea guidonia;guarea guidonia
hypolimnas bolina;hypolimnas bolina
symbolophorus boops;symbolophorus boops
stropharia squamosa var. thrausta;stropharia squamosa var. thrausta
molothrus ater;molothrus ater
total litter;total litter
napoleonaea gabonensis;napoleonaea gabonensis
chasmocarcinus;chasmocarcinus
gammaropsis maculata;gammaropsis maculata
ophion bilineatus;ophion bilineatus
illigera luzonensis;illigera luzonensis
tinospora;tinospora
parthenolecanium pomeranicum;parthenolecanium pomeranicum
passiflora alata;passiflora alata
kajikia albida;kajikia albida
calaphis flava;calaphis flava
lophotarsia ochroprocta;lophotarsia ochroprocta
hyles euphorbiae;hyles euphorbiae
apodrepanulatrix litaria;apodrepanulatrix litaria
pleurocybella porrigens;pleurocybella porrigens
nepidae;nepidae
naemospora strobi;naemospora strobi
appias epaphia;appias epaphia
phyllangia americana;phyllangia americana
dermea ariae;dermea ariae
thanatephorus fusisporus;thanatephorus fusisporus
tulasnella tomaculum;tulasnella tomaculum
microloxia indecretata;microloxia indecretata
lebertia;lebertia
parornix conspicuella;parornix conspicuella
spermophilus citellus;spermophilus citellus
sebastes atrovirens;sebastes atrovirens
nidularium innocentii;nidularium innocentii
dolerus (poodolerus) puncticollis;dolerus (poodolerus) puncticollis
polyphylla;polyphylla
gigantocypris;gigantocypris
rattus rattus;rattus rattus
thera britannica;thera britannica
acalypha bipartita;acalypha bipartita
morus mesozygia;morus mesozygia
succowia balearica;succowia balearica
clathrotropis brachypetala;clathrotropis brachypetala
phiala hologramma;phiala hologramma
eriosoma;eriosoma
pterosiphonia dendroidea;pterosiphonia dendroidea
leucocoprinus cygneus;leucocoprinus cygneus
stapelia;stapelia
cupha erymanthis;cupha erymanthis
tamias alpinus;tamias alpinus
oarisma garita;oarisma garita
apogonichthyoides cantoris;apogonichthyoides cantoris
clythrocerus;clythrocerus
guignardia istriaca;guignardia istriaca
clisiocampa;clisiocampa
encephalartos;encephalartos
anoeconeossa unicornuta;anoeconeossa unicornuta
melampyrum nemorosum;melampyrum nemorosum
traminda aventiaria;traminda aventiaria
tolype nigricaria;tolype nigricaria
dumbletoniella ellipticae;dumbletoniella ellipticae
phomopsis achilleae var. asteris;phomopsis achilleae var. asteris
carabus;carabus
taenaris butleri;taenaris butleri
graphium antheus;graphium antheus
chloris virgata;chloris virgata
bistorta vivipara;bistorta vivipara
heleomyzidae;heleomyzidae
navicula gregaria;navicula gregaria
zeuglopterus norvegius;zeuglopterus norvegius
aenetus lewinii;aenetus lewinii
aedes punctor;aedes punctor
phoronopsis;phoronopsis
prionoxystus robiniae;prionoxystus robiniae
conger conger;conger conger
persicaria maculosa;persicaria maculosa
limnoria lignorum;limnoria lignorum
aruncus dioicus;aruncus dioicus
carpobrotus;carpobrotus
pingasa pseudoterpnaria;pingasa pseudoterpnaria
ogyris genoveva;ogyris genoveva
garaeus mirandus;garaeus mirandus
mollisia ramealis;mollisia ramealis
anisopodidae;anisopodidae
alnus rubra;alnus rubra
attheyella;attheyella
semicossyphus pulcher;semicossyphus pulcher
stephanopachys rugosus;stephanopachys rugosus
gliomastix luzulae;gliomastix luzulae
pasma tasmanica;pasma tasmanica
vanessa abyssinica;vanessa abyssinica
trimmatostroma betulinum;trimmatostroma betulinum
protomyctophum choriodon;protomyctophum choriodon
sacchiphantes viridis;sacchiphantes viridis
ammospermophilus interpres;ammospermophilus interpres
juncus conglomeratus;juncus conglomeratus
criorhina ranunculi;criorhina ranunculi
agromyza phragmitidis;agromyza phragmitidis
ascochyta decipiens;ascochyta decipiens
corbula;corbula
phyllostachys nigra;phyllostachys nigra
belonidium sulphureum;belonidium sulphureum
rivea;rivea
athya erythrophthalma;athya erythrophthalma
viola glabella;viola glabella
timodora;timodora
conger;conger
tiliacora acuminata;tiliacora acuminata
castiarina adelaidae;castiarina adelaidae
phoma aculeorum;phoma aculeorum
reseda odorata;reseda odorata
potentilla reptans;potentilla reptans
plestiodon inexpectatus;plestiodon inexpectatus
atolmis rubricollis;atolmis rubricollis
pestalotiopsis disseminata;pestalotiopsis disseminata
evippe prunifoliella;evippe prunifoliella
hysterocladia;hysterocladia
aeolidia;aeolidia
carex elongata;carex elongata
colletotrichum dematium;colletotrichum dematium
dodonidia helmsii;dodonidia helmsii
coloradia pandora;coloradia pandora
somatina anthophilata;somatina anthophilata
accipitriformes;accipitriformes
psathyrella pannucioides;psathyrella pannucioides
tychius junceus;tychius junceus
scotellia;scotellia
doratifera ochroptila;doratifera ochroptila
aequorea macrodactyla;aequorea macrodactyla
verbesina encelioides;verbesina encelioides
elasmostethus interstinctus;elasmostethus interstinctus
aspidosperma;aspidosperma
pluteus petasatus;pluteus petasatus
xerophyllum tenax;xerophyllum tenax
allothosea;allothosea
crystallogobius;crystallogobius
crucigenia quadrata;crucigenia quadrata
cercyonis meadii;cercyonis meadii
plagiostoma alneum;plagiostoma alneum
notothenioidei;notothenioidei
platydema;platydema
erionota;erionota
phomopsis garryae;phomopsis garryae
